name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,Hourly Demand Met (in MW),Day,Public Holiday
delhi,2023-04-23T03:00:00,77,77,42.8,29.54,0,0,,0,0,23,9.2,310,1006,88.9,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",168309.5,Sunday,No
delhi,2023-04-23T04:00:00,75.2,75.2,44.6,33.6,0,0,,0,0,18.3,6.9,10,1005,88.9,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",166889.06,Sunday,No
delhi,2023-04-23T05:00:00,76.1,76.1,48.9,38.36,0,0,,0,0,17.2,4.8,43,1004.2,64.5,1.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",167983.55,Sunday,No
delhi,2023-04-23T06:00:00,78.8,78.8,41,25.97,0,0,,0,0,23,8.2,300,1007,88.9,2.5,0,0,0,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",168960.06,Sunday,No
delhi,2023-04-23T07:00:00,78.8,78.8,41,25.97,0,0,,0,0,28.9,9.2,320,1008,88.9,1.9,18,0.1,0,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",169533.43,Sunday,No
delhi,2023-04-23T08:00:00,77.8,77.8,49.7,37.3,0,0,,0,0,25.3,11.3,325,1007.9,89.6,1.4,130,0.5,1,10,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",170387.25,Sunday,No
delhi,2023-04-23T09:00:00,80.6,79.2,41,24.49,0,0,,0,0,23,11.4,350,1009,88.9,3.1,391,1.4,4,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",173405.63,Sunday,No
delhi,2023-04-23T10:00:00,82.4,80.3,41,23.1,0,0,,0,0,20.8,9.2,310,1011,88.9,3.1,608,2.2,6,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",174311.89,Sunday,No
delhi,2023-04-23T11:00:00,81.9,80.5,47.9,30.57,0,0,,0,0,6.9,1,289,1010.2,89.6,2.6,788,2.8,8,10,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",172347.17,Sunday,No
delhi,2023-04-23T12:00:00,82.4,80.2,39.2,21.54,0,0,,0,0,5.4,4.7,300,1011,88.9,3.1,912,3.3,9,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",173076.21,Sunday,No
delhi,2023-04-23T13:00:00,84.2,81.5,41,21.79,0,0,,0,0,26.4,11.4,280,1010,88.9,3.1,966,3.5,10,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",170455.59,Sunday,No
delhi,2023-04-23T14:00:00,84.6,82.3,48.2,28.26,0,0,,0,0,5.8,9.6,230,1007.7,82.5,2.6,953,3.4,10,10,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",169584.92,Sunday,No
delhi,2023-04-23T15:00:00,84.2,81.4,39.2,20.32,0,0,,0,0,6.5,9.2,120,1007,88.9,3.1,872,3.1,9,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",169517.43,Sunday,No
delhi,2023-04-23T16:00:00,87.8,84.2,37.4,16.88,0,0,,0,0,7.6,6.9,240,1006,88.9,3.1,727,2.6,7,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",164057.75,Sunday,No
delhi,2023-04-23T17:00:00,85.9,83.3,48.4,27.3,0,0,,0,0,6.7,2.8,86,1004.6,41.7,2.6,536,1.9,5,10,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",157068.53,Sunday,No
delhi,2023-04-23T18:00:00,86,82.7,35.6,16.65,0,0,,0,0,5.6,4.7,140,1007,50,3.1,313,1.1,3,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",157389.42,Sunday,No
delhi,2023-04-23T19:00:00,84.2,81.4,37.4,18.94,0,0,,0,0,5.6,4.7,150,1008,50,2.5,101,0.4,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",168299.53,Sunday,No
delhi,2023-04-23T20:00:00,79.9,79.9,54.5,41.62,0,0,,0,0,8.3,1.7,270,1007.4,48.7,1.4,3,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",170707.91,Sunday,No
delhi,2023-04-23T21:00:00,78.8,78.8,42.8,27.84,0,0,,0,0,15,4.7,290,1010,50,2.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",171256.37,Sunday,No
delhi,2023-04-23T22:00:00,75.2,75.2,42.8,31.37,0,0,,0,0,11.6,0,0,1010,88.9,2.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",173746.07,Sunday,No
delhi,2023-04-23T23:00:00,76.9,76.9,55.1,46.84,0,0,,0,0,11.2,0.6,322,1008.6,81.3,1.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",172920.42,Sunday,No
delhi,2023-04-24T00:00:00,73.4,73.4,46.4,38.21,0,0,,0,0,4,2.2,350.2,1009,88.9,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",168394.5,Monday,No
delhi,2023-04-24T01:00:00,73.4,73.4,44.6,35.69,0,0,,0,0,4.9,0,0,1009,88.9,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",164306.18,Monday,No
delhi,2023-04-24T02:00:00,75.7,75.7,55.4,49.35,0,0,,0,0,4.9,1.7,39,1007.5,81.3,1.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",160726.95,Monday,No
delhi,2023-04-24T03:00:00,73.4,73.4,46.4,38.21,0,0,,0,0,5.6,4.7,50,1008,50,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",158514.13,Monday,No
delhi,2023-04-24T04:00:00,73.4,73.4,46.4,38.21,0,0,,0,0,6,0,0,1008,50,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",158469.96,Monday,No
delhi,2023-04-24T05:00:00,73.4,73.4,55.9,54.4,0,0,,0,0,7.6,0,0,1008.2,72.7,1.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",162478.37,Monday,No
delhi,2023-04-24T06:00:00,71.6,71.6,48.2,43.45,0,0,,0,0,6.5,4.7,280,1010,50,1.2,0,0,0,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",169177.27,Monday,No
delhi,2023-04-24T07:00:00,73.4,73.4,48.2,40.88,0,0,,0,0,6.9,4.7,250,1011,50,1.2,19,0.1,0,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",172153.31,Monday,No
delhi,2023-04-24T08:00:00,74.5,74.5,54,48.7,0,0,,0,0,9.4,1.3,275,1011.4,71.4,1.3,128,0.5,1,10,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",175514.08,Monday,No
delhi,2023-04-24T09:00:00,78.8,78.8,44.6,29.82,0,0,,0,0,6.7,3.4,330,1013,50,1.9,167,0.6,2,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",183166.33,Monday,No
delhi,2023-04-24T10:00:00,82.4,80.5,44.6,26.52,0,0,,0,0,5.8,3.4,320,1013,50,1.9,553,2,6,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",188252.08,Monday,No
delhi,2023-04-24T11:00:00,87.1,85.1,53.7,32.09,0,0,,0,0,10.7,1.1,22,1011.7,43.7,1.3,716,2.6,7,10,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",189392.85,Monday,No
delhi,2023-04-24T12:00:00,87.8,84.5,44.6,22.3,0,0,,0,0,12.3,6.9,90,1013,27.2,2.5,665,2.4,7,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",188369.28,Monday,No
delhi,2023-04-24T13:00:00,89.6,85.9,42.8,19.67,0,0,,0,0,20.8,9.2,80,1012,27.2,3.1,919,3.3,9,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",184070.96,Monday,No
delhi,2023-04-24T14:00:00,91.8,89.5,53.7,27.66,0,0,,0,0,17.2,7.3,96,1010.2,41.1,1.7,904,3.3,9,10,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",185270.14,Monday,No
delhi,2023-04-24T15:00:00,87.8,84.7,46.4,23.88,0,0,,0,0,17.2,5.8,90,1011,50,3.1,805,2.9,8,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",186945.27,Monday,No
delhi,2023-04-24T16:00:00,87.8,84.5,44.6,22.3,0,0,,0,0,18.3,6.9,90,1010,50,2.5,708,2.5,7,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",182768.78,Monday,No
delhi,2023-04-24T17:00:00,89.5,87.8,55.8,32.06,0,0,,0,0,10.3,5,91,1008.7,35.7,1.6,523,1.9,5,10,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",176555.78,Monday,No
delhi,2023-04-24T18:00:00,86,83.1,44.6,23.62,0,0,,0,0,6.3,9.2,110,1010,50,1.9,306,1.1,3,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",175990.36,Monday,No
delhi,2023-04-24T19:00:00,82.4,80.8,48.2,30.38,0,0,,0,0,6.5,10.3,110,1011,50,1.9,99,0.4,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",185323.21,Monday,No
delhi,2023-04-24T20:00:00,81.7,81.7,57.9,44.48,0,0,,0,0,8.9,2,110,1010.4,29.2,1.3,3,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",183009.02,Monday,No
delhi,2023-04-24T21:00:00,78.8,78.8,46.4,31.93,0,0,,0,0,11.2,6.9,110,1012,27.2,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",180750.11,Monday,No
delhi,2023-04-24T22:00:00,78.8,78.8,50,36.54,0,0,,0,0,15.7,6.9,120,1012,27.2,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",182355.46,Monday,No
delhi,2023-04-24T23:00:00,77.4,77.4,57.5,50.4,0,0,,0,0,19.7,6.1,97,1011.3,29.2,1.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",181703.61,Monday,No
delhi,2023-04-25T00:00:00,77,77,50,38.78,0,0,,0,0,19.2,5.8,120,1012,27.2,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",176495.98,Tuesday,No
delhi,2023-04-25T01:00:00,75.2,75.2,50,41.17,0,0,,0,0,19.2,5.8,100,1011,27.2,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",171638.87,Tuesday,No
delhi,2023-04-25T02:00:00,74.6,74.6,57,54.3,0,0,,0,0,20.4,4.7,106,1010.5,29.2,1.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",167044.45,Tuesday,No
delhi,2023-04-25T03:00:00,71.6,71.6,50,46.46,0,0,,0,0,18.1,5.8,110,1012,27.2,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",164662.48,Tuesday,No
delhi,2023-04-25T04:00:00,71.6,71.6,50,46.46,0,0,,0,0,15,4.7,110,1012,27.2,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",164089.49,Tuesday,No
delhi,2023-04-25T05:00:00,71.1,71.1,57.9,62.98,0,0,,0,0,14.1,4.1,63,1011.9,29.2,1.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",168308.76,Tuesday,No
delhi,2023-04-25T06:00:00,71.6,71.6,50,46.46,0,0,,0,0,16.1,5.8,120,1014,27.2,1.9,0,0,0,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",173386.77,Tuesday,No
delhi,2023-04-25T07:00:00,73.4,73.4,50,43.73,0,0,,0,0,16.8,5.8,120,1014,0,1.2,19,0.1,0,10,Clear,clear-day,"VIDP,42181099999",176512.78,Tuesday,No
delhi,2023-04-25T08:00:00,77.3,77.3,54.2,44.77,0,0,,0,0,17.7,5.9,140,1013.7,0,1.2,169,0.6,2,10,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",180329.81,Tuesday,No
delhi,2023-04-25T09:00:00,80.6,79.7,48.2,32.21,0,0,,0,0,16.1,10.3,140,1015,0,1.9,387,1.4,4,10,Clear,clear-day,"VIDP,42181099999",187248.08,Tuesday,No
delhi,2023-04-25T10:00:00,84.2,81.9,46.4,26.79,0,0,,0,0,14.1,9.2,140,1015,0,2.5,597,2.1,6,10,Clear,clear-day,"VIDP,42181099999",190825.33,Tuesday,No
delhi,2023-04-25T11:00:00,87.5,85.9,55.6,33.88,0,0,,0,0,11.6,8.8,160,1013.4,0,1.6,772,2.8,8,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999",191965.22,Tuesday,No
delhi,2023-04-25T12:00:00,87.8,84.5,44.6,22.3,0,0,,0,0,7.8,6.9,140,1014,0,3.1,894,3.2,9,10,Clear,clear-day,"VIDP,42181099999",191241.14,Tuesday,No
delhi,2023-04-25T13:00:00,89.6,85.9,42.8,19.67,0,0,,0,0,4.3,5.8,150,1013,0,3.1,950,3.4,10,10,Clear,clear-day,"VIDP,42181099999",188165.67,Tuesday,No
delhi,2023-04-25T14:00:00,92.7,91.1,56.3,29.55,0,0,,0,0,4.5,5,96,1010.7,30,1.7,877,3.2,9,10,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",190361.79,Tuesday,No
delhi,2023-04-25T15:00:00,93.2,89.2,42.8,17.58,0,0,,0,0,4.7,4.7,110,1011,27.2,3.1,779,2.8,8,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",191241.92,Tuesday,No
delhi,2023-04-25T16:00:00,93.2,89.2,42.8,17.58,0,0,,0,0,5.1,4.7,130,1010,27.2,3.1,682,2.5,7,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",186204,Tuesday,No
delhi,2023-04-25T17:00:00,91.2,88.9,53.7,28.13,0,0,,0,0,6.3,1,13,1008.4,34.8,1.7,503,1.8,5,10,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",179186.1,Tuesday,No
delhi,2023-04-25T18:00:00,87.8,84.5,44.6,22.3,0,0,,0,0,7.8,3.4,50,1010,50,2.5,295,1.1,3,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",177331.26,Tuesday,No
delhi,2023-04-25T19:00:00,87.8,84.7,46.4,23.88,0,0,,0,0,6.7,3.4,70,1010,50,2.5,81,0.3,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",187081.37,Tuesday,No
delhi,2023-04-25T20:00:00,82,82.5,60.4,48.17,0,0,,0,0,5.6,1,50,1010.3,29.2,1.4,3,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",186185.25,Tuesday,No
delhi,2023-04-25T21:00:00,82.4,81,50,32.49,0,0,,0,0,4.7,3.4,70,1011,27.2,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",184607.17,Tuesday,No
delhi,2023-04-25T22:00:00,80.6,79.9,50,34.45,0,0,,0,0,8.3,3.4,100,1011,27.2,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",187347.58,Tuesday,No
delhi,2023-04-25T23:00:00,76.6,76.6,60.2,56.93,0,0,,0,0,8.5,0,0,1009.1,29.2,1.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",185695.82,Tuesday,No
delhi,2023-04-26T00:00:00,78.8,78.8,51.8,39.06,0,0,,0,0,7.4,3.4,150,1010,27.2,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",180092.91,Wednesday,No
delhi,2023-04-26T01:00:00,77,77,51.8,41.45,0,0,,0,0,8.3,3.4,90,1009,27.2,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",175165.17,Wednesday,No
delhi,2023-04-26T02:00:00,74.5,74.5,60.1,60.76,0,0,,0,0,7.6,0,0,1008.1,29.2,1.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",170973.89,Wednesday,No
delhi,2023-04-26T03:00:00,75.2,75.2,55.4,50.2,0,0,,0,0,5.6,0,0,1009,27.2,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",167988.74,Wednesday,No
delhi,2023-04-26T04:00:00,73.4,73.4,53.6,49.93,0,0,,0,0,4,0,0,1009,27.2,1.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",166863.99,Wednesday,No
delhi,2023-04-26T05:00:00,72.7,72.7,58.2,60.39,0,0,,0,0,3.1,1,174,1008.6,29.2,1.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",169807.75,Wednesday,No
delhi,2023-04-26T06:00:00,75.2,75.2,51.8,44,0,0,,0,0,5.6,0,0,1010,27.2,1.2,0,0,0,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",174252.34,Wednesday,No
delhi,2023-04-26T07:00:00,78.8,78.8,51.8,39.06,0,0,,0,0,6.3,3.4,150,1011,27.2,1.2,20,0.1,0,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",176460.25,Wednesday,No
delhi,2023-04-26T08:00:00,79.3,79.3,58.6,49.17,0,0,,0,0,5.6,3.3,170,1010.2,29.1,1.2,141,0.5,1,10,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",180019.17,Wednesday,No
delhi,2023-04-26T09:00:00,86,83.4,48.2,27.06,0,0,,0,0,4.5,5.8,180,1012,27.2,1.9,362,1.3,4,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",186716.88,Wednesday,No
delhi,2023-04-26T10:00:00,89.6,86.7,50,25.82,0,0,,0,0,3.6,5.8,180,1012,27.2,2.5,548,2,5,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",190366.08,Wednesday,No
delhi,2023-04-26T11:00:00,91.2,90.5,59.2,34.39,0,0,,0,0,2.9,4.3,194,1009.5,43.5,1.4,696,2.5,7,10,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",191887.16,Wednesday,No
delhi,2023-04-26T12:00:00,93.2,89.3,44.6,18.83,0,0,,0,0,4.9,4.7,160,1010,27.2,2.5,822,3,8,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",192582.25,Wednesday,No
delhi,2023-04-26T13:00:00,93.2,89,41,16.4,0,0,,0,0,6.7,4.7,90,1009,27.2,2.5,856,3.1,9,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",190046.84,Wednesday,No
delhi,2023-04-26T14:00:00,96.7,95.1,55.5,25.38,0,0,,0,0,8.1,4.9,261,1006.8,33.3,1.7,818,2.9,8,10,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",191597.02,Wednesday,No
delhi,2023-04-26T15:00:00,93.2,89.2,42.8,17.58,0,0,,0,0,9.2,4.7,260,1008,50,3.1,724,2.6,7,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",193096.35,Wednesday,No
delhi,2023-04-26T16:00:00,93.2,89.2,42.8,17.58,0,0,,0,0,10.1,3.4,40,1007,50,3.1,569,2,6,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",187553.03,Wednesday,No
delhi,2023-04-26T17:00:00,93.8,92.7,57.7,29.93,0,0,,0,0,11,3.7,68,1004.4,27,1.7,420,1.5,4,10,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",179898.91,Wednesday,No
delhi,2023-04-26T18:00:00,91.4,88.1,48.2,22.82,0,0,,0,0,7.8,5.8,60,1006,27.2,2.5,254,0.9,3,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",177479.82,Wednesday,No
delhi,2023-04-26T19:00:00,87.8,84.9,48.2,25.55,0,0,,0,0,6.7,3.4,80,1007,27.2,2.5,86,0.3,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",187845.06,Wednesday,No
delhi,2023-04-26T20:00:00,84.5,84.9,61.6,46.24,0,0,,0,0,14.3,1,96,1005.7,26.7,1.4,3,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",187168.13,Wednesday,No
delhi,2023-04-26T21:00:00,84.2,82.2,50,30.65,0,0,,0,0,16.8,4.7,110,1008,27.2,2.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",185939.18,Wednesday,No
delhi,2023-04-26T22:00:00,84.2,82,48.2,28.66,0,0,,0,0,15.7,5.8,130,1008,27.2,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",187885.94,Wednesday,No
delhi,2023-04-26T23:00:00,79.4,79.4,59.7,50.98,0,0,,0,0,12.3,1.7,129,1006.6,29.2,1.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",186316.17,Wednesday,No
delhi,2023-04-27T00:00:00,82.4,81,50,32.49,0,0,,0,0,12.5,4.7,120,1008,27.2,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",180725.1,Thursday,No
delhi,2023-04-27T01:00:00,80.6,80.1,51.8,36.82,0,0,,0,0,6.9,4.7,130,1007,27.2,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",175632.09,Thursday,No
delhi,2023-04-27T02:00:00,76.4,76.4,59.7,56.33,0,0,rain,0,0,9.4,0,0,1006.3,29.2,1.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",171501.25,Thursday,No
delhi,2023-04-27T03:00:00,78.8,78.8,51.8,39.06,0,0,,0,0,11.6,4.7,150,1007,27.2,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",168864.88,Thursday,No
delhi,2023-04-27T04:00:00,78.8,78.8,51.8,39.06,0,0,,0,0,13.6,4.7,140,1007,27.2,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",167876.52,Thursday,No
delhi,2023-04-27T05:00:00,73.3,73.3,60.4,63.97,0,0,,0,0,10.7,1,96,1006.7,36.3,1.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",170820.69,Thursday,No
delhi,2023-04-27T06:00:00,75.2,75.2,51.8,44,0,0,,0,0,9.6,0,0,1008,50,0.6,0,0,0,10,Partially cloudy,fog,"VIDP,42181099999",174091.31,Thursday,No
delhi,2023-04-27T07:00:00,78.8,78.8,53.6,41.73,0,0,,0,0,9.2,4.7,180,1009,27.2,0.6,21,0.1,0,10,Partially cloudy,fog,"VIDP,42181099999",174978.78,Thursday,No
delhi,2023-04-27T08:00:00,80.7,81.6,61.3,51.69,0,0,,0,0,10.3,4.5,178,1008.7,36,1.2,173,0.6,2,10,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",176902.66,Thursday,No
delhi,2023-04-27T09:00:00,89.6,86.4,48.2,24.14,0,0,,0,0,12.3,3.4,180,1010,50,1.2,368,1.3,4,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",185826.58,Thursday,No
delhi,2023-04-27T10:00:00,93.2,89.5,46.4,20.16,0,0,,0,0,8.1,3.4,170,1010,50,1.9,598,2.2,6,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",190432.94,Thursday,No
delhi,2023-04-27T11:00:00,94.4,93.1,57.2,28.97,0,0,rain,0,0,6.9,4.7,164,1008.3,58.2,1.3,775,2.8,8,10,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",192791.16,Thursday,No
delhi,2023-04-27T12:00:00,95,90.6,39.2,14.47,0,0,,0,0,5.4,4.7,230,1009,50,2.5,886,3.2,9,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",193250.59,Thursday,No
delhi,2023-04-27T13:00:00,96.8,92.2,39.2,13.69,0,0,,0,0,3.1,3.4,210,1009,50,3.1,927,3.3,9,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",190553.04,Thursday,No
delhi,2023-04-27T14:00:00,100,97.7,52.5,20.59,0,0,,0,0,4.3,6.6,224,1005.8,35.7,2.6,934,3.4,9,10,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",192532.61,Thursday,No
delhi,2023-04-27T15:00:00,98.6,93.7,37.4,12.08,0,0,,0,0,4.5,4.7,180,1007,50,3.1,791,2.8,8,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",193549.83,Thursday,No
delhi,2023-04-27T16:00:00,98.6,93.9,39.2,12.96,0,0,,0,0,5.6,3.4,180,1006,50,3.1,637,2.3,6,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",183588.52,Thursday,No
delhi,2023-04-27T17:00:00,97.6,95.3,52.8,22.36,0,0,,0,0,8.9,4,181,1003.8,36,2.7,510,1.8,5,10,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",174665.59,Thursday,No
delhi,2023-04-27T18:00:00,93.2,88.9,39.2,15.29,0,0,,0,0,6.7,9.2,190,1006,50,2.5,99,0.4,1,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",172397.32,Thursday,No
delhi,2023-04-27T19:00:00,78.7,78.7,53.5,41.71,0,0,,0,0,28.9,9.2,40,1009,88,1.9,27,0.1,0,10,Partially cloudy,partly-cloudy-night,VIDP,180545.2,Thursday,No
delhi,2023-04-27T20:00:00,82.6,82.4,58.1,43.43,0,0,,0,0,8.3,9.2,30,1008.1,89.7,1.3,3,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",178736.96,Thursday,No
delhi,2023-04-27T21:00:00,78.8,78.8,53.6,41.73,0,0,,0,0,20.8,9.2,20,1010,88.9,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",177381.46,Thursday,No
delhi,2023-04-27T22:00:00,77,77,51.8,41.45,0,0,,0,0,7.8,9.2,90,1011,50,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",179695.82,Thursday,No
delhi,2023-04-27T23:00:00,78.9,78.9,57.5,47.95,0,0,,0,0,11.6,5.3,90,1009.4,70.2,1.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",177688.6,Thursday,No
delhi,2023-04-28T00:00:00,77,77,53.6,44.28,0,0,,0,0,17,4.7,140,1010,50,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",173035.16,Friday,No
delhi,2023-04-28T01:00:00,77,77,51.8,41.45,0,0,rain,0,0,12.1,3.4,40,1009,50,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",168332.68,Friday,No
delhi,2023-04-28T02:00:00,76.9,76.9,57.8,51.77,0,0,rain,0,0,6.3,1.7,219,1008.7,55.9,1.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",164333.74,Friday,No
delhi,2023-04-28T03:00:00,75.2,75.2,53.6,47.01,0,0,,0,0,3.4,5.8,310,1009,50,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",161574.56,Friday,No
